"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.219883960E-1,-2.001192093E0,1.869888306E-1,1.433658600E0
6.270883960E-1,-1.934865475E0,8.339524269E-2,6.562805176E-1
6.321883960E-1,-1.981834412E0,6.737053394E-2,-3.251266479E-2
6.372854270E-1,-2.069296598E0,4.209669828E-1,-7.248506546E-1
6.423497500E-1,-2.144127369E0,9.302073717E-1,-1.260625839E0
6.474141250E-1,-2.037557602E0,1.211663127E0,-1.480792999E0
6.524785000E-1,-1.893144488E0,1.311776996E0,-1.540538311E0
6.575440210E-1,-1.907349944E0,1.304772258E0,-1.503156185E0
6.626084480E-1,-1.849782228E0,1.344005346E0,-1.473632336E0
6.676728750E-1,-1.692828894E0,1.333429575E0,-1.341944695E0
6.727372500E-1,-1.621338844E0,1.200941324E0,-1.155720711E0
6.776454790E-1,-1.544884324E0,1.054733276E0,-1.043179512E0
6.827020940E-1,-1.226737738E0,1.018777847E0,-8.848648071E-1
6.877587080E-1,-9.445353746E-1,8.949884176E-1,-5.286283493E-1
6.928153230E-1,-6.999102235E-1,7.859821320E-1,-2.273654938E-2
6.979039170E-1,-5.170627832E-1,8.225491047E-1,5.182170868E-1
7.029621460E-1,-5.091934204E-1,7.866832018E-1,9.900159836E-1
7.080203750E-1,-6.281661987E-1,5.671160221E-1,1.289300919E0
7.130786040E-1,-7.315162420E-1,3.813897371E-1,1.527303696E0
7.181786040E-1,-8.777129650E-1,2.885719538E-1,1.814447403E0
7.232786040E-1,-1.352174520E0,2.428842783E-1,2.008397102E0
7.283786040E-1,-1.874114990E0,-4.068493843E-3,2.058314323E0
7.334786040E-1,-1.982846022E0,-3.942340612E-1,1.965797424E0
7.385786040E-1,-1.845034599E0,-3.513498306E-1,1.636714935E0
7.436422500E-1,-1.890803814E0,8.500730991E-2,1.194627762E0
7.487057400E-1,-2.129403114E0,4.439584017E-1,8.995876312E-1
7.537692290E-1,-2.255902052E0,5.533069372E-1,6.300706863E-1
7.588374580E-1,-2.314772606E0,6.125013828E-1,2.333040237E-1
7.639012080E-1,-2.222193718E0,5.666450262E-1,-4.563961029E-1
7.689649060E-1,-2.223101616E0,3.403978348E-1,-8.771543503E-1
7.740286040E-1,-2.299899817E0,1.244291067E-1,-8.464336395E-1
7.789388650E-1,-2.337382555E0,-6.723105907E-2,-9.336309433E-1
7.839949580E-1,-2.306707621E0,-2.535558939E-1,-1.093373299E0
7.890510000E-1,-2.138200045E0,-4.354418516E-1,-1.148772240E0
7.941070420E-1,-1.523937225E0,-6.666504145E-1,-1.122575760E0
7.991972500E-1,-5.000238419E-1,-6.529335976E-1,-6.617927551E-1
8.042550620E-1,-3.770890236E-1,-4.586634636E-1,1.996831894E-1
8.093128230E-1,-8.790558577E-1,3.363175392E-1,4.653110504E-1
8.143706350E-1,-9.376686811E-1,1.290512919E0,-6.928882599E-1
