"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.308044647E0,2.136846781E-1,-7.121324539E-2,1.138137817E0
1.318140647E0,-4.891094565E-2,3.587713242E-1,1.624161720E0
1.335315647E0,5.620622635E-2,5.692167282E-1,1.249915123E0
1.345439647E0,2.633338571E-1,4.990115166E-1,1.049870491E0
1.355905647E0,2.697671652E-1,5.570797920E-1,1.165311813E0
1.365447647E0,2.539089918E-1,4.573645592E-1,1.206365585E0
1.375344647E0,3.298435807E-1,1.228642464E-1,1.278017998E0
1.385679647E0,2.837440372E-1,-1.807861328E-1,1.423805237E0
1.395334647E0,2.495831847E-1,-4.305663109E-1,1.533553123E0
1.405443647E0,3.408937752E-1,-6.697196960E-1,1.565532684E0
1.415478647E0,3.743666410E-1,-9.958043098E-1,1.264761925E0
1.425426647E0,3.774092197E-1,-1.219592571E0,9.253015518E-1
1.435428647E0,3.287567496E-1,-1.307628632E0,6.210203171E-1
1.445708647E0,3.472549617E-1,-1.398701668E0,3.466005325E-1
1.455891647E0,4.165621400E-1,-1.519252062E0,1.599054337E-1
1.465670647E0,3.427819610E-1,-1.586847067E0,2.245960236E-1
1.475513647E0,2.549507022E-1,-1.579922676E0,4.395961761E-1
1.485561647E0,2.509489059E-1,-1.580374479E0,5.266103745E-1
1.495311647E0,2.078252286E-1,-1.559120893E0,4.479341507E-1
1.505380647E0,9.090761840E-2,-1.458937645E0,5.141992569E-1
1.515621647E0,8.086115122E-2,-1.579845190E0,5.574684143E-1
1.525557647E0,2.212755829E-1,-1.769729614E0,5.301275253E-1
1.535349647E0,4.191843271E-1,-1.866500139E0,4.207153320E-1
1.545339647E0,6.141479611E-1,-1.894413233E0,4.070453644E-1
1.555471647E0,6.730640531E-1,-1.453305483E0,4.227638245E-3
1.565400647E0,7.341746688E-1,-1.181886911E0,-3.716993332E-1
1.575646647E0,7.355897427E-1,-9.561195374E-1,-5.538377762E-1
1.585763647E0,6.513157487E-1,-8.010313511E-1,-5.090055466E-1
1.595424647E0,7.453630567E-1,-7.851555347E-1,-3.984413147E-1
1.605369647E0,7.840185165E-1,-7.235536575E-1,-3.029546738E-1
1.615355647E0,8.438255191E-1,-6.163926125E-1,-1.087379456E-1
1.625553647E0,7.429979444E-1,-4.103600979E-1,9.996795654E-2
1.639077647E0,4.776026607E-1,-7.825374603E-2,4.511613846E-1
1.655371647E0,1.205650568E-1,1.257939339E-1,4.748535156E-1
1.665359647E0,-1.626870036E-1,1.668024063E-1,5.268201828E-1
1.675435647E0,-3.517771363E-1,1.628320217E-1,4.863462448E-1
1.685340647E0,-4.926415384E-1,1.070263386E-1,2.930746078E-1
1.695405647E0,-6.983522773E-1,8.322215080E-2,1.133918762E-1
1.705334647E0,-8.608078361E-1,3.379082680E-2,-2.875709534E-2
1.715354647E0,-8.117564321E-1,6.409716606E-2,-2.057771683E-1
1.728513647E0,-6.326239109E-1,3.468267918E-1,-9.331502914E-1
1.745335647E0,-8.307682872E-1,5.678887367E-1,-1.666917801E0
1.756014647E0,-8.167484999E-1,6.943745613E-1,-2.119011879E0
1.765464647E0,-7.755892277E-1,8.190345764E-1,-2.471350670E0
1.775873647E0,-6.730158925E-1,1.079444408E0,-2.719429493E0
1.785324647E0,-3.698105216E-1,1.107173443E0,-2.691549301E0
