"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.456858919E0,2.406707764E0,-1.286675930E0,-3.944435120E-1
1.466707919E0,2.047810555E0,-1.165563941E0,-6.852998734E-1
1.476735919E0,1.653007627E0,-1.029272318E0,-1.132288933E0
1.486751919E0,1.257827163E0,-8.806786537E-1,-1.489190578E0
1.497851919E0,8.627179861E-1,-7.274374962E-1,-1.724473000E0
1.506862919E0,5.099174380E-1,-6.038293839E-1,-1.964561462E0
1.516698919E0,2.661399841E-1,-4.702425003E-1,-1.916552544E0
1.526711919E0,1.905877590E-1,-3.595767021E-1,-1.728536606E0
1.536905919E0,2.202332020E-1,-2.981233597E-1,-1.658552647E0
1.546866919E0,3.032677174E-1,-2.998645306E-1,-1.456298351E0
1.556695919E0,3.284140825E-1,-3.112361431E-1,-1.294726372E0
1.566722919E0,3.253597021E-1,-3.476407528E-1,-1.051836967E0
1.576682919E0,2.794657946E-1,-4.240353107E-1,-9.949932098E-1
1.586711919E0,7.250928879E-2,-3.928601742E-1,-9.640445709E-1
1.596658919E0,-1.053583622E-1,-3.406610489E-1,-1.072813034E0
1.606696919E0,-1.419037580E-1,-3.418192863E-1,-1.132721901E0
1.616713919E0,-1.746777296E-1,-2.908785343E-1,-1.115644455E0
1.626710919E0,-2.311886549E-1,-2.047584057E-1,-9.025945663E-1
1.636663919E0,-2.872183323E-1,-7.941603661E-2,-5.191745758E-1
1.646826919E0,-3.061993122E-1,6.585836411E-3,-1.743116379E-1
1.656815919E0,-3.085453510E-1,4.876089096E-2,9.671592712E-2
1.667477919E0,-1.869421005E-1,1.902060509E-1,4.829502106E-1
1.676713919E0,-1.946816444E-1,2.264130116E-1,4.706296921E-1
1.687575919E0,-6.240153313E-2,3.745934963E-1,6.318225861E-1
1.696792919E0,-1.804864407E-2,4.685728550E-1,6.739053726E-1
1.706852919E0,-6.432747841E-2,5.368504524E-1,4.844655991E-1
1.717272919E0,-7.978510857E-2,6.599516869E-1,2.698383331E-1
1.726672919E0,3.228199482E-2,6.938784122E-1,5.791950226E-2
1.736744919E0,1.221004725E-1,7.795329094E-1,-2.130718231E-1
1.746670919E0,2.529811859E-1,8.477480412E-1,-5.013532639E-1
1.756843919E0,3.368165493E-1,9.430692196E-1,-7.330970764E-1
1.770949919E0,4.570367336E-1,1.041801214E0,-7.974519730E-1
1.787067919E0,6.573960185E-1,5.196840763E-1,-1.579713821E-1
1.796676919E0,8.235940337E-1,4.676058292E-1,3.786897659E-1
1.806943919E0,7.649532557E-1,4.237570763E-1,7.542390823E-1
1.821308919E0,6.289572716E-1,3.934526443E-1,1.104880333E0
1.836849919E0,4.231894016E-1,6.974434853E-2,2.021865845E0
1.847184919E0,2.720108032E-1,-5.526971817E-2,2.532348633E0
1.856802919E0,1.620537043E-1,-1.664366722E-1,2.932781219E0
1.866712919E0,1.438938379E-1,-2.877104282E-1,3.110651016E0
1.876682919E0,1.873055696E-1,-4.561889172E-1,3.314842224E0
1.886667919E0,2.937912941E-1,-6.330542564E-1,3.722817421E0
1.896766919E0,4.385983944E-1,-8.404145241E-1,4.258695602E0
1.906729919E0,6.416189075E-1,-1.043603659E0,4.886696815E0
1.916805919E0,7.833658457E-1,-1.240356684E0,5.490464211E0
1.926741919E0,8.235567212E-1,-1.550134301E0,6.025249481E0
1.937642919E0,7.175558805E-1,-1.841564655E0,6.332511902E0
1.946747919E0,5.880181789E-1,-2.007495403E0,6.563633919E0
1.956692919E0,6.162094474E-1,-2.230496883E0,6.743257523E0
1.969622919E0,6.351867914E-1,-2.416066647E0,6.401969910E0
1.982422419E0,5.262100101E-1,-2.759022236E0,5.016158104E0
1.996665919E0,3.785983920E-1,-2.846227169E0,4.065438271E0
2.006653919E0,1.699247360E-1,-3.008331299E0,3.072274208E0
2.016988919E0,-1.445294619E-1,-3.166655540E0,2.093884468E0
2.026907919E0,-4.895759821E-1,-3.278926373E0,1.194346428E0
2.037118919E0,-8.363894224E-1,-3.365550518E0,5.625772476E-1
2.046630919E0,-1.136576772E0,-3.458559513E0,2.119083405E-1
2.056977919E0,-1.370234251E0,-3.536402702E0,1.368331909E-2
2.066672919E0,-1.490049481E0,-3.591980696E0,-1.446342468E-2
2.077637919E0,-1.544564128E0,-3.629255056E0,-2.248668671E-2
2.087472919E0,-1.544756770E0,-3.670679092E0,-1.441402435E-1
2.096656919E0,-1.508895636E0,-3.680628300E0,-3.366403580E-1
2.106684919E0,-1.440193653E0,-3.624095678E0,-5.504484177E-1
2.116767919E0,-1.380165339E0,-3.517050266E0,-7.728929520E-1
2.127098919E0,-1.292914271E0,-3.401340485E0,-9.748992920E-1
2.137062919E0,-1.160684824E0,-3.297472000E0,-1.198353767E0
2.146859919E0,-1.059908628E0,-3.228527069E0,-1.458075523E0
2.156809919E0,-9.812723398E-1,-3.148781776E0,-1.711097717E0
2.166695919E0,-9.363530874E-1,-3.038387060E0,-1.985238552E0
2.176826919E0,-8.346085548E-1,-2.951878309E0,-2.191729069E0
2.186692919E0,-7.490075827E-1,-2.886114359E0,-2.257900238E0
2.196670919E0,-7.258125544E-1,-2.787554502E0,-2.246912956E0
2.207158919E0,-6.577720642E-1,-2.510578156E0,-2.184908390E0
2.216692919E0,-6.553835869E-1,-2.529193401E0,-2.179217815E0
2.226673919E0,-5.646495819E-1,-2.359284878E0,-2.116242409E0
2.236677919E0,-4.041291475E-1,-2.091049194E0,-2.339110851E0
2.246935919E0,-3.380622864E-1,-1.936700463E0,-2.483756542E0
2.256703919E0,-3.251615763E-1,-1.746739268E0,-2.599363327E0
2.266696919E0,-2.965611219E-1,-1.551895738E0,-2.623723984E0
2.276988919E0,-3.203148842E-1,-1.418140650E0,-2.543769360E0
2.286656919E0,-3.652979136E-1,-1.270250797E0,-2.349418640E0
2.296784919E0,-3.643667698E-1,-1.132282615E0,-2.081705570E0
2.307792919E0,-2.705717087E-1,-1.045990229E0,-1.739539146E0
2.316679919E0,-1.717448235E-1,-1.001923561E0,-1.516103268E0
2.326676919E0,-1.016423702E-1,-9.511485100E-1,-1.258087158E0
2.336952919E0,-6.561589241E-2,-9.005296230E-1,-9.248609543E-1
2.346841919E0,-2.563834190E-2,-8.720180988E-1,-3.625764847E-1
2.356728919E0,1.176023483E-2,-8.555932045E-1,2.058448792E-1
2.366728919E0,1.171244383E-1,-8.825459480E-1,5.229082108E-1
2.376673919E0,1.870667934E-1,-8.779706955E-1,6.881103516E-1
2.386939919E0,2.570750713E-1,-7.852106094E-1,7.934350967E-1
2.396797919E0,4.618207216E-1,-5.516586304E-1,8.741159439E-1
2.406835919E0,6.021402478E-1,-3.028705120E-1,9.717245102E-1
2.416691919E0,5.878245831E-1,-9.935855865E-2,1.208703995E0
2.426644919E0,4.473949075E-1,-4.415845871E-2,1.488539696E0
2.436668919E0,1.897324324E-1,-1.438784599E-2,1.775633812E0
2.446893919E0,-5.476760864E-2,-1.299858093E-2,2.142719269E0
2.457647919E0,-2.402679920E-1,-6.776237488E-2,2.464333534E0
2.466830919E0,-4.239662886E-1,-5.234670639E-2,2.597667694E0
2.476955919E0,-5.631626844E-1,1.015973091E-2,2.572584152E0
2.486681919E0,-6.085358858E-1,3.894424438E-2,2.376513481E0
2.496773919E0,-5.216026306E-1,6.666278839E-2,1.996155739E0
2.507729919E0,-3.249891996E-1,4.615283012E-2,1.566445351E0
2.516687919E0,-9.757971764E-2,1.387810707E-2,1.314895630E0
2.526664919E0,1.873302460E-1,-4.837131500E-2,1.211944580E0
2.536701919E0,4.784633517E-1,-2.541658878E-1,1.389424324E0
2.546859919E0,7.125629187E-1,-5.167123079E-1,1.745625496E0
2.556789919E0,7.478583455E-1,-7.796648741E-1,2.286634445E0
2.566678919E0,6.210148335E-1,-1.108508825E0,2.761484146E0
2.577450919E0,4.169583321E-1,-1.420917749E0,3.266386032E0
2.586737919E0,1.605150700E-1,-1.649763823E0,3.747980118E0
2.596890919E0,-1.587156653E-1,-1.779018164E0,4.088439941E0
2.606743919E0,-3.552163243E-1,-1.847922444E0,4.248016357E0
2.616848919E0,-3.618456721E-1,-1.902291775E0,4.194743156E0
2.627626919E0,-1.977291703E-1,-1.932627678E0,3.850918770E0
2.636848919E0,6.098240614E-2,-1.910313725E0,3.282119751E0
2.646880919E0,3.230794668E-1,-1.840682983E0,2.600982666E0
2.656664919E0,5.349843502E-1,-1.710929155E0,1.845260620E0
2.666737919E0,7.631652355E-1,-1.610908747E0,1.130176544E0
2.676899919E0,1.019540548E0,-1.567979813E0,5.502080917E-1
2.686673919E0,1.235124350E0,-1.514222145E0,2.390985489E-1
2.697031919E0,1.293281317E0,-1.395015240E0,2.779865265E-2
2.706715919E0,1.300653458E0,-1.282203317E0,-9.404277802E-2
2.716710919E0,1.328213692E0,-1.213634253E0,-2.411041260E-1
2.726735919E0,1.342416286E0,-1.100263119E0,-3.884305954E-1
2.736733919E0,1.363317013E0,-9.906879067E-1,-4.607954025E-1
2.747379919E0,1.341125488E0,-8.266113400E-1,-5.853166580E-1
2.756750919E0,1.312639832E0,-8.277950883E-1,-5.867652893E-1
2.766938919E0,1.079241276E0,-5.676208735E-1,-9.775838852E-1
2.776696919E0,9.251177311E-1,-4.204598665E-1,-1.344409943E0
2.786695919E0,7.695608139E-1,-3.343276978E-1,-1.720625401E0
2.796726919E0,6.497696042E-1,-2.916629314E-1,-2.019439220E0
2.806697919E0,5.558650494E-1,-2.573410273E-1,-2.295950890E0
2.817177919E0,4.785974324E-1,-1.763858795E-1,-2.494565487E0
2.826669919E0,4.902765155E-1,-8.455097675E-2,-2.654791832E0
2.836817919E0,5.754413605E-1,-5.339133739E-2,-2.872598648E0
2.846695919E0,6.396426558E-1,-8.897721767E-2,-3.037646770E0
2.856691919E0,6.187109947E-1,-1.267032623E-1,-3.083432198E0
2.867204919E0,5.608509779E-1,-2.055292130E-1,-3.198779583E0
2.876767919E0,4.197126031E-1,-3.365833759E-1,-3.431285858E0
2.888090919E0,8.848360181E-2,-4.016757011E-1,-3.623094082E0
2.896660919E0,-3.089538813E-1,-3.681569099E-1,-3.591969490E0
2.906671919E0,-6.805224419E-1,-4.422466755E-1,-3.260223866E0
2.916733919E0,-1.013719082E0,-4.499623775E-1,-2.943097115E0
2.926694919E0,-1.264981151E0,-3.545769453E-1,-2.572204113E0
2.936935919E0,-1.351030111E0,-3.181159496E-1,-2.240456581E0
2.946832919E0,-1.334142685E0,-1.984586716E-1,-2.033767700E0
2.956813919E0,-1.121575952E0,-5.362939835E-2,-1.847795486E0
2.966692919E0,-8.329950571E-1,4.669976234E-2,-1.655509949E0
2.976676919E0,-4.850697517E-1,1.499803066E-1,-1.340446472E0
2.987231919E0,-2.793239951E-1,2.180519104E-1,-1.162291527E0
2.996654919E0,-1.814519763E-1,2.769451141E-1,-1.059054375E0
3.006692919E0,-1.528096795E-1,2.618985176E-1,-8.728752136E-1
3.016699919E0,-2.003586292E-1,1.900627613E-1,-5.525941849E-1
3.026823919E0,-4.021476507E-1,1.642632484E-1,-1.788272858E-1
3.037460919E0,-5.849210620E-1,1.504278183E-1,2.516784668E-1
3.046729919E0,-7.007441521E-1,4.923248291E-2,7.714691162E-1
3.059511919E0,-8.944405317E-1,1.163835526E-1,1.177579880E0
3.076671919E0,-1.188758254E0,2.121729851E-1,2.098860741E0
3.086691919E0,-1.295202732E0,3.336873055E-1,2.314825058E0
3.096655919E0,-1.334574938E0,4.126467705E-1,2.409048080E0
3.107025919E0,-1.293629646E0,4.763796329E-1,2.482851028E0
3.116738919E0,-1.142649531E0,5.906286240E-1,2.617156982E0
