"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.301928285E0,1.027980000E-1,1.022759974E-1,-2.392760068E-1
1.306909287E0,9.756100178E-2,9.561199695E-2,-2.282599956E-1
1.311890210E0,9.113699943E-2,8.983299881E-2,-2.175309956E-1
1.316871376E0,8.146499842E-2,8.578500152E-2,-2.096509933E-1
1.321852378E0,7.040700316E-2,8.478000015E-2,-2.039860040E-1
1.326833529E0,5.951799825E-2,8.685000241E-2,-2.057079971E-1
1.331814517E0,5.016800016E-2,9.118700027E-2,-2.048539966E-1
1.336795746E0,4.128300026E-2,9.791299701E-2,-2.058929950E-1
1.341776902E0,3.392099962E-2,1.059119999E-1,-2.078099996E-1
1.346757902E0,2.962600067E-2,1.130129993E-1,-2.102369964E-1
1.351739068E0,2.753200009E-2,1.183750033E-1,-2.116049975E-1
1.356720070E0,2.751599997E-2,1.231110021E-1,-2.102089971E-1
1.361700978E0,3.069600090E-2,1.268360019E-1,-2.051340044E-1
1.366682130E0,3.719799966E-2,1.299429983E-1,-1.968600005E-1
1.371663132E0,4.393199831E-2,1.311530024E-1,-1.848769933E-1
1.376644284E0,4.919100180E-2,1.309069991E-1,-1.699279994E-1
1.381625286E0,5.346300080E-2,1.296889931E-1,-1.492220014E-1
1.386606438E0,5.694400147E-2,1.282040030E-1,-1.219319999E-1
1.391587440E0,6.004799902E-2,1.267600060E-1,-9.141600132E-2
1.396568591E0,5.991299823E-2,1.223490015E-1,-5.998000130E-2
1.401549832E0,5.520899966E-2,1.132659987E-1,-3.489600122E-2
1.406530757E0,4.550800100E-2,1.026789993E-1,-1.546700019E-2
1.411511986E0,3.257500008E-2,9.453000128E-2,7.599999662E-5
1.416492897E0,2.139900066E-2,9.043599665E-2,1.110500004E-2
1.421473897E0,1.411900017E-2,8.907599747E-2,1.916399971E-2
1.426455126E0,1.135899965E-2,8.951999992E-2,2.356700040E-2
1.431436265E0,1.176800020E-2,8.923800290E-2,2.044899948E-2
1.436417267E0,1.241500024E-2,9.003300220E-2,1.329500042E-2
1.441398429E0,1.261399966E-2,9.232900292E-2,4.507000092E-3
1.446379431E0,1.155900024E-2,9.723000228E-2,-3.606999991E-3
1.451360583E0,1.026900019E-2,1.050459966E-1,-1.112200040E-2
1.456341493E0,9.428000078E-3,1.156399995E-1,-1.751700044E-2
1.461322721E0,9.968000464E-3,1.269890070E-1,-2.237699926E-2
1.466303723E0,1.301900018E-2,1.367689967E-1,-2.473399974E-2
1.471284880E0,1.711899973E-2,1.437010020E-1,-2.451100014E-2
1.476265882E0,2.071800083E-2,1.475850046E-1,-2.146100067E-2
1.481247034E0,2.410800010E-2,1.490969956E-1,-1.576299965E-2
1.486228050E0,2.694799937E-2,1.491570026E-1,-7.184000220E-3
1.491209202E0,2.781499922E-2,1.481200010E-1,4.532000050E-3
1.496190204E0,2.614700049E-2,1.481200010E-1,1.958700083E-2
1.501171366E0,2.251300029E-2,1.483750045E-1,3.769500181E-2
1.506152368E0,1.698900014E-2,1.492190063E-1,5.684300140E-2
1.511133520E0,9.504999965E-3,1.506589949E-1,7.778099924E-2
1.516114517E0,5.169999786E-4,1.518120021E-1,1.000849977E-1
1.521095669E0,-8.267999627E-3,1.526059955E-1,1.224609986E-1
1.526076671E0,-1.587199979E-2,1.529220045E-1,1.437460035E-1
1.531057804E0,-2.208299935E-2,1.537490040E-1,1.644770056E-1
1.536038806E0,-2.609400079E-2,1.549219936E-1,1.837430000E-1
1.541019957E0,-2.834500000E-2,1.571370065E-1,2.001129985E-1
1.546000973E0,-2.867699973E-2,1.602499932E-1,2.145500034E-1
1.550982125E0,-2.779399976E-2,1.643999964E-1,2.310809940E-1
1.555963127E0,-2.517200075E-2,1.689340025E-1,2.483260036E-1
1.560944279E0,-2.103099972E-2,1.734540015E-1,2.676140070E-1
1.565925281E0,-1.650599949E-2,1.773889959E-1,2.885990143E-1
1.570906457E0,-1.135300007E-2,1.814309955E-1,3.103660047E-1
1.575887459E0,-5.123999901E-3,1.851119995E-1,3.325690031E-1
1.580868611E0,1.135000028E-3,1.892700046E-1,3.549279869E-1
1.585849632E0,9.271999821E-3,1.936170012E-1,3.765180111E-1
1.590830861E0,1.948400028E-2,1.977979988E-1,3.983870149E-1
1.595811786E0,3.040000051E-2,2.022279948E-1,4.211170077E-1
1.600792962E0,4.085600004E-2,2.053250074E-1,4.458779991E-1
1.605773964E0,4.941200092E-2,2.058230042E-1,4.717530012E-1
1.610755116E0,5.427800119E-2,2.039230019E-1,4.973039925E-1
1.615736118E0,5.625500157E-2,2.019560039E-1,5.217030048E-1
1.620717269E0,5.713399872E-2,2.007659972E-1,5.435839891E-1
1.625698500E0,5.815700069E-2,2.005800009E-1,5.614089966E-1
1.630679449E0,5.916700140E-2,2.008139938E-1,5.760509968E-1
1.635660449E0,6.106000021E-2,2.014479935E-1,5.873820186E-1
1.640641673E0,6.372399628E-2,2.027229965E-1,5.940849781E-1
1.645622598E0,6.694100052E-2,2.022729963E-1,5.972759724E-1
1.650603750E0,6.989700347E-2,2.010200024E-1,5.981050134E-1
1.655584757E0,7.226199657E-2,1.991229951E-1,5.964069963E-1
1.660565909E0,7.223799825E-2,1.954350024E-1,5.914090276E-1
1.665547140E0,6.941000372E-2,1.899300069E-1,5.823029876E-1
1.670528064E0,6.491299719E-2,1.829719990E-1,5.692729950E-1
1.675509064E0,5.997499824E-2,1.760029942E-1,5.525270104E-1
1.680490216E0,5.538599938E-2,1.679999977E-1,5.295529962E-1
1.685471218E0,5.395000055E-2,1.582780033E-1,4.985330105E-1
1.690452369E0,5.867400020E-2,1.474999934E-1,4.624150097E-1
1.695433600E0,6.998699903E-2,1.360680014E-1,4.238190055E-1
1.700414516E0,8.689100295E-2,1.249430031E-1,3.861730099E-1
1.705395745E0,1.066709980E-1,1.136810035E-1,3.526720107E-1
1.710376670E0,1.311769933E-1,1.005859971E-1,3.191049993E-1
1.715357655E0,1.544860005E-1,9.195999801E-2,2.979960144E-1
1.720338807E0,1.725579947E-1,8.589000255E-2,2.851940095E-1
1.725319809E0,1.825460047E-1,7.937400043E-2,2.792949975E-1
1.730300933E0,1.861959994E-1,6.886199862E-2,2.780880034E-1
1.735282164E0,1.847099960E-1,5.272699893E-2,2.781429887E-1
1.740263089E0,1.793709993E-1,2.985999919E-2,2.795270085E-1
1.745244303E0,1.705670059E-1,1.796999946E-3,2.835089862E-1
1.750225228E0,1.590549946E-1,-3.067499958E-2,2.858000100E-1
1.755206233E0,1.497810036E-1,-6.635899842E-2,2.860389948E-1
1.760187385E0,1.451719999E-1,-1.050570011E-1,2.850790024E-1
1.765168600E0,1.439100057E-1,-1.475719959E-1,2.836079895E-1
1.770149602E0,1.434749961E-1,-1.926289946E-1,2.832620144E-1
1.775130754E0,1.428080052E-1,-2.367189974E-1,2.850910127E-1
1.780111756E0,1.420190036E-1,-2.784399986E-1,2.865560055E-1
1.785092679E0,1.394090056E-1,-3.153910041E-1,2.854290009E-1
